# time, h1_signal, l1_signal
1.835937500000000000e-01 6.292990665757457575e-25 1.548592594309093630e-24
1.840820312500000000e-01 4.302080232385973363e-25 1.649650923908690034e-24
1.845703125000000000e-01 2.274526278645133389e-25 1.737001702335266827e-24
1.850585937500000000e-01 2.275734191490219186e-26 1.809899257809336962e-24
1.855468750000000000e-01 -1.821800986472961690e-25 1.867766834407328446e-24
1.860351562500000000e-01 -3.856837284407474108e-25 1.910093782935179461e-24
1.865234375000000000e-01 -5.860194888435509244e-25 1.936514553022844969e-24
1.870117187500000000e-01 -7.815323344227623385e-25 1.946836525140636033e-24
1.875000000000000000e-01 -9.706174125909042593e-25 1.940939832398464201e-24
1.879882812500000000e-01 -1.151657476719596845e-24 1.918866877879846368e-24
1.884765625000000000e-01 -1.323162930852245113e-24 1.880826265218350308e-24
1.889648437500000000e-01 -1.483720410964360124e-24 1.827098037367634680e-24
1.894531250000000000e-01 -1.631949321084149567e-24 1.758129870348881313e-24
1.899414062500000000e-01 -1.766638762898049828e-24 1.674516905741145499e-24
1.904296875000000000e-01 -1.886674028286623937e-24 1.576916310265728305e-24
1.909179687500000000e-01 -1.991012690185723090e-24 1.466147512308405552e-24
1.914062500000000000e-01 -2.078813104523541645e-24 1.343149315814408475e-24
1.918945312500000000e-01 -2.149341717606614211e-24 1.208906943206986804e-24
1.923828125000000000e-01 -2.201970027564010197e-24 1.064552370764016539e-24
1.928710937500000000e-01 -2.236290237276098462e-24 9.112998319629614101e-25
1.933593750000000000e-01 -2.252006234644652328e-24 7.503878502326710818e-25
1.938476562500000000e-01 -2.248950513265908466e-24 5.831766064143512866e-25
1.943359375000000000e-01 -2.227181845615812996e-24 4.110651579373063518e-25
1.948242187500000000e-01 -2.186863362115644910e-24 2.354515576602274015e-25
1.953125000000000000e-01 -2.128299050109827152e-24 5.782442441126456559e-26
1.958007812500000000e-01 -2.052010733556552819e-24 -1.203350452120602346e-25
1.962890625000000000e-01 -1.958608356419592515e-24 -2.975737094264823740e-25
1.967773437500000000e-01 -1.848844950963799199e-24 -4.723841067692890867e-25
1.972656250000000000e-01 -1.723669793858004939e-24 -6.433137661748584664e-25
1.977539062500000000e-01 -1.584094845673842902e-24 -8.089649531351591080e-25
1.982421875000000000e-01 -1.431265763349389392e-24 -9.679232460729958984e-25
1.987304687500000000e-01 -1.266489594337536195e-24 -1.118873274789977114e-24
1.992187500000000000e-01 -1.091103056091414470e-24 -1.260577179253812669e-24
1.997070312500000000e-01 -9.065581941118738127e-25 -1.391816759931110893e-24
2.001953125000000000e-01 -7.144245189132515356e-25 -1.511511739628792434e-24
2.006835937500000000e-01 -5.162640723629521209e-25 -1.618677679963919919e-24
2.011718750000000000e-01 -3.137283701566935644e-25 -1.712383173113801529e-24
2.016601562500000000e-01 -1.085346048896060272e-25 -1.791865393638301956e-24
2.021484375000000000e-01 9.764790251688884371e-26 -1.856467993885280315e-24
2.026367187500000000e-01 3.030921228329557521e-25 -1.905614269284840117e-24
2.031250000000000000e-01 5.060608591793530962e-25 -1.938915881963956331e-24
2.036132812500000000e-01 7.049035991740229127e-25 -1.956093381320965563e-24
2.041015625000000000e-01 8.979453441233848554e-25 -1.956966644688649970e-24
2.045898437500000000e-01 1.083556079941951881e-24 -1.941552827417746127e-24
2.050781250000000000e-01 1.260227751833980697e-24 -1.909971805931026411e-24
2.055664062500000000e-01 1.426461564059452846e-24 -1.862453433943970509e-24
2.060546875000000000e-01 1.580856361082137509e-24 -1.799420677000783187e-24
2.065429687500000000e-01 1.722161884602446987e-24 -1.721383381485045374e-24
2.070312500000000000e-01 1.849167259277771010e-24 -1.628962616294932166e-24
2.075195312500000000e-01 1.960804119179016442e-24 -1.522956781509984334e-24
2.080078125000000000e-01 2.056173954204216148e-24 -1.404228016825545429e-24
2.084960937500000000e-01 2.134442030626724383e-24 -1.273742743561261458e-24
2.089843750000000000e-01 2.194951949379126288e-24 -1.132618009492476935e-24
2.094726562500000000e-01 2.237226143396805913e-24 -9.820042084877432442e-25
2.099609375000000000e-01 2.260868417269084445e-24 -8.231403682609206204e-25
2.104492187500000000e-01 2.265684809819820968e-24 -6.573796870868729091e-25
2.109375000000000000e-01 2.251656320712469972e-24 -4.860737442197724488e-25
2.114257812500000000e-01 2.218853166346306568e-24 -3.106414858524414613e-25
2.119140625000000000e-01 2.167557928940768360e-24 -1.325735896936116343e-25
2.124023437500000000e-01 2.098212231418990579e-24 4.667767245011231659e-26
2.128906250000000000e-01 2.011346357874847313e-24 2.256184554123884173e-25
2.133789062500000000e-01 1.907700351957072525e-24 4.027303182686482775e-25
2.138671875000000000e-01 1.788146091737605603e-24 5.765703058055388359e-25
2.143554687500000000e-01 1.653634107044444220e-24 7.456818780512310679e-25
2.148437500000000000e-01 1.505307967998359318e-24 9.086314635872824984e-25
2.153320312500000000e-01 1.344404908803419478e-24 1.064094047612710742e-24
2.158203125000000000e-01 1.172222647288349571e-24 1.210757863829899470e-24
2.163085937500000000e-01 9.902240528592321539e-25 1.347379295454491997e-24
2.167968750000000000e-01 7.999206146515048571e-25 1.472851091019887817e-24
2.172851562500000000e-01 6.028605492588720630e-25 1.586104061769080219e-24
2.177734375000000000e-01 4.007197137333463896e-25 1.686177665166599118e-24
2.182617187500000000e-01 1.951718550286667859e-25 1.772267408240245915e-24
2.187500000000000000e-01 -1.210132844593663480e-26 1.843626128680734475e-24
2.192382812500000000e-01 -2.193353531583124612e-25 1.899647234421368149e-24
2.197265625000000000e-01 -4.248199788911848620e-25 1.939889681937796850e-24
2.202148437500000000e-01 -6.268664234044392099e-25 1.963982737385847245e-24
2.207031250000000000e-01 -8.237506576346906302e-25 1.971719129214524195e-24
2.211914062500000000e-01 -1.013852780290935215e-24 1.963056538605570080e-24
2.216796875000000000e-01 -1.195602920958525465e-24 1.938028610496492520e-24
2.221679687500000000e-01 -1.367444625457363982e-24 1.896843916738493225e-24
2.226562500000000000e-01 -1.527970951437621013e-24 1.839863461952915216e-24
2.231445312500000000e-01 -1.675849856210349168e-24 1.767521206628872846e-24
2.236328125000000000e-01 -1.809807698861951838e-24 1.680425853711955783e-24
2.241210937500000000e-01 -1.928756324978162735e-24 1.579315865927464114e-24
2.246093750000000000e-01 -2.031700403588342136e-24 1.464992709946065394e-24
2.250976562500000000e-01 -2.117741875426251301e-24 1.338421724333653698e-24
2.255859375000000000e-01 -2.186193777119182432e-24 1.200665864066238813e-24
2.260742187500000000e-01 -2.236472719913485760e-24 1.052833705573543098e-24
2.265625000000000000e-01 -2.268123392605333912e-24 8.961758983974841651e-25
2.270507812500000000e-01 -2.280914040522841928e-24 7.320006769191219898e-25
2.275390625000000000e-01 -2.274717094200648453e-24 5.616394277345851310e-25
2.280273437500000000e-01 -2.249552557015800592e-24 3.865361246556220762e-25
2.285156250000000000e-01 -2.205662097663705961e-24 2.081480596172869146e-25
2.290039062500000000e-01 -2.143382762021104475e-24 2.793015189561732631e-26
2.294921875000000000e-01 -2.063208130507304262e-24 -1.525860170989162214e-25
2.299804687500000000e-01 -1.965838322694890618e-24 -3.319026273468667029e-25
2.304687500000000000e-01 -1.852050766944541618e-24 -5.085514560793796862e-25
2.309570312500000000e-01 -1.722776295750606264e-24 -6.810270584604316146e-25
2.314453125000000000e-01 -1.579123072203626397e-24 -8.479033023307744239e-25
2.319335937500000000e-01 -1.422249466026585880e-24 -1.007808750276049150e-24
2.324218750000000000e-01 -1.253453274527279405e-24 -1.159374175752765067e-24
2.329101562500000000e-01 -1.074169715280984595e-24 -1.301351138570882283e-24
2.333984375000000000e-01 -8.858515293661198820e-25 -1.432567898012103046e-24
2.338867187500000000e-01 -6.900681428255577160e-25 -1.551892839450590845e-24
2.343750000000000000e-01 -4.884775163946998847e-25 -1.658350081094797679e-24
2.348632812500000000e-01 -2.827175985932003575e-25 -1.751056492765909956e-24
2.353515625000000000e-01 -7.451225333366466573e-26 -1.829201460263953313e-24
2.358398437500000000e-01 1.343810257660349776e-25 -1.892154995144881196e-24
2.363281250000000000e-01 3.422631899644034558e-25 -1.939388228790134498e-24
2.368164062500000000e-01 5.473836979302221565e-25 -1.970470540514613056e-24
2.373046875000000000e-01 7.480145531571613287e-25 -1.985166441005086106e-24
2.377929687500000000e-01 9.425226487660269767e-25 -1.983342090960673620e-24
2.382812500000000000e-01 1.129259911313021470e-24 -1.964979194542619070e-24
2.387695312500000000e-01 1.306656246037715644e-24 -1.930256472222873196e-24
2.392578125000000000e-01 1.473268828305472841e-24 -1.879445178486083070e-24
2.397460937500000000e-01 1.627675065085339822e-24 -1.812939404506353028e-24
2.402343750000000000e-01 1.768579910256339099e-24 -1.731319792236764072e-24
2.407226562500000000e-01 1.894839605276111561e-24 -1.635242378383440524e-24
2.412109375000000000e-01 2.005361136845027685e-24 -1.525484459740269602e-24
2.416992187500000000e-01 2.099220313085375310e-24 -1.402988093404544216e-24
2.421875000000000000e-01 2.175659301572073429e-24 -1.268745824097517796e-24
2.426757812500000000e-01 2.233995891699481295e-24 -1.123860190564911386e-24
2.431640625000000000e-01 2.273747296654842403e-24 -9.695656708889836531e-25
2.436523437500000000e-01 2.294600580124954425e-24 -8.071160766333032977e-25
2.441406250000000000e-01 2.296334196447217643e-24 -6.378564760407667938e-25
2.446289062500000000e-01 2.278942908901756958e-24 -4.632235564769718618e-25
2.451171875000000000e-01 2.242582569816906348e-24 -2.846390174572372070e-25
2.456054687500000000e-01 2.187507313594076311e-24 -1.035912472694128261e-25
2.460937500000000000e-01 2.114191437200873895e-24 7.838604247365342019e-26
2.465820312500000000e-01 2.023250328380250099e-24 2.598104557016967436e-25
2.470703125000000000e-01 1.915394948260561993e-24 4.391617548325000429e-25
2.475585937500000000e-01 1.791545741639044021e-24 6.149231533942009089e-25
2.480468750000000000e-01 1.652732439578135902e-24 7.856635173157158181e-25
2.485351562500000000e-01 1.500067943148260975e-24 9.499432578152101945e-25
2.490234375000000000e-01 1.334851102913855596e-24 1.106373870155616580e-24
2.495117187500000000e-01 1.158449864671703151e-24 1.253682860451750115e-24
2.500000000000000000e-01 9.722959096422507505e-25 1.390618055804813860e-24
2.504882812500000000e-01 7.779725650811160203e-25 1.516022842118186645e-24
2.509765625000000000e-01 5.770851904750070164e-25 1.628880668866726228e-24
2.514648437500000000e-01 3.712766839753518733e-25 1.728220191587851932e-24
2.519531250000000000e-01 1.622978817359628861e-25 1.813202715332674269e-24
2.524414062500000000e-01 -4.812914692706120828e-26 1.883144386827846677e-24
2.529296875000000000e-01 -2.582740989138339546e-25 1.937425685891070141e-24
2.534179687500000000e-01 -4.663471331907630727e-25 1.975588192347930382e-24
2.539062500000000000e-01 -6.706373890942154591e-25 1.997333701030839107e-24
2.543945312500000000e-01 -8.694558810932290180e-25 2.002440879538609924e-24
2.548828125000000000e-01 -1.061105193931893059e-24 1.990867164274083638e-24
2.553710937500000000e-01 -1.244014555558568517e-24 1.962724160141539123e-24
2.558593750000000000e-01 -1.416663829012207145e-24 1.918204143883159738e-24
2.563476562500000000e-01 -1.577574066063555182e-24 1.857683653696094468e-24
2.568359375000000000e-01 -1.725433184173038266e-24 1.781676604897549951e-24
2.573242187500000000e-01 -1.859003141812928981e-24 1.690773747241496561e-24
2.578125000000000000e-01 -1.977131587237304780e-24 1.585744371914964335e-24
2.583007812500000000e-01 -2.078863858402303493e-24 1.467468566354357467e-24
2.587890625000000000e-01 -2.163336730070496794e-24 1.336891362061624795e-24
2.592773437500000000e-01 -2.229810306589019433e-24 1.195118726880113135e-24
2.597656250000000000e-01 -2.277761469422326317e-24 1.043331678968966105e-24
2.602539062500000000e-01 -2.306767006959701041e-24 8.827574795247917231e-25
2.607421875000000000e-01 -2.316553921539964228e-24 7.147573442402940141e-25
2.612304687500000000e-01 -2.307070905090185207e-24 5.407261336438335460e-25
2.617187500000000000e-01 -2.278365434137952473e-24 3.620818170767521575e-25
2.622070312500000000e-01 -2.230651171433613277e-24 1.803416595347139710e-25
2.626953125000000000e-01 -2.164355102603072113e-24 -2.989010632188636954e-27
2.631835937500000000e-01 -2.079992676777946055e-24 -1.864084431487093128e-25
2.636718750000000000e-01 -1.978249251541850905e-24 -3.683557891848911897e-25
2.641601562500000000e-01 -1.860000707575636777e-24 -5.473282476335795920e-25
2.646484375000000000e-01 -1.726191080775735051e-24 -7.218531746817924925e-25
2.651367187500000000e-01 -1.577925685656815797e-24 -8.904405855063644861e-25
2.656250000000000000e-01 -1.416465364819017872e-24 -1.051701890787673895e-24
2.661132812500000000e-01 -1.243111741369923304e-24 -1.204303554391286133e-24
2.666015625000000000e-01 -1.059308986891843844e-24 -1.346936367412581384e-24
2.670898437500000000e-01 -8.666117855523076791e-25 -1.478431015801559379e-24
2.675781250000000000e-01 -6.665820350882271838e-25 -1.597694060340740922e-24
2.680664062500000000e-01 -4.608956466785415464e-25 -1.703694086773214059e-24
2.685546875000000000e-01 -2.512859778289395040e-25 -1.795569262580683368e-24
2.690429687500000000e-01 -3.945672208339554977e-26 -1.872547701736215731e-24
2.695312500000000000e-01 1.728089468018277916e-25 -1.933951111119531346e-24
2.700195312500000000e-01 3.837266317795303720e-25 -1.979290677116530585e-24
2.705078125000000000e-01 5.915782440337118172e-25 -2.008174568643418326e-24
2.709960937500000000e-01 7.946044818139596733e-25 -2.020328424122454660e-24
2.714843750000000000e-01 9.911019664108897077e-25 -2.015675392358254766e-24
2.719726562500000000e-01 1.179468365592162997e-24 -1.994233454164944025e-24
2.724609375000000000e-01 1.358099395928862294e-24 -1.956151791404005857e-24
2.729492187500000000e-01 1.525500143569456202e-24 -1.901772386487427211e-24
2.734375000000000000e-01 1.680305141590893854e-24 -1.831521343179342265e-24
2.739257812500000000e-01 1.821183034558142500e-24 -1.745960211700511937e-24
2.744140625000000000e-01 1.946958056446167531e-24 -1.645826967172482402e-24
2.749023437500000000e-01 2.056604518962783380e-24 -1.531924883917427127e-24
2.753906250000000000e-01 2.149162476771868957e-24 -1.405186566514626981e-24
2.758789062500000000e-01 2.223864465236954643e-24 -1.266692732447881067e-24
2.763671875000000000e-01 2.280103673367872452e-24 -1.117562973909847776e-24
2.768554687500000000e-01 2.317362654021626845e-24 -9.590309370084946525e-25
2.773437500000000000e-01 2.335340203096381967e-24 -7.924410490590939346e-25
2.778320312500000000e-01 2.333894356874134692e-24 -6.191455983107717196e-25
2.783203125000000000e-01 2.312987079031295537e-24 -4.405884832005932369e-25
2.788085937500000000e-01 2.272807139267341539e-24 -2.582798832948050007e-25
2.792968750000000000e-01 2.213690023091621831e-24 -7.370329915962144486e-26
2.797851562500000000e-01 2.136080138996790210e-24 1.115947748747699712e-25
2.802734375000000000e-01 2.040644658630917253e-24 2.960505216428073369e-25
2.807617187500000000e-01 1.928172771506495081e-24 4.781614683793391516e-25
2.812500000000000000e-01 1.799556826453281159e-24 6.563932313394024835e-25
2.817382812500000000e-01 1.655893668925673418e-24 8.292434134601918954e-25
2.822265625000000000e-01 1.498367683692982103e-24 9.953030883981333846e-25
2.827148437500000000e-01 1.328252166412201009e-24 1.153163334498333674e-24
2.832031250000000000e-01 1.146994718893474621e-24 1.301494870550846628e-24
2.836914062500000000e-01 9.560880687189054136e-25 1.439089553447765430e-24
2.841796875000000000e-01 7.570913755539933912e-25 1.564769105288173953e-24
2.846679687500000000e-01 5.516967710364316186e-25 1.677476679406975807e-24
2.851562500000000000e-01 3.415932619644463921e-25 1.776296268250875051e-24
2.856445312500000000e-01 1.285082645350355778e-25 1.860366714812899638e-24
2.861328125000000000e-01 -8.574602066848562901e-26 1.928982059299294476e-24
2.866210937500000000e-01 -2.994100669360390923e-25 1.981588275820049805e-24
2.871093750000000000e-01 -5.107165568802101219e-25 2.017705420408289598e-24
2.875976562500000000e-01 -7.178658793331732627e-25 2.037032562289978794e-24
2.880859375000000000e-01 -9.191599441614210868e-25 2.039421211508187771e-24
2.885742187500000000e-01 -1.112924413859127512e-24 2.024807806437641291e-24
2.890625000000000000e-01 -1.297505918268954299e-24 1.993319335783540290e-24
